,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
냉동 우동면,-0.009488757,0.005276706,-0.0002366674,0.009655612,-0.0071733333,0.006164365,0.0002835703,-0.0009958876,-0.00679716,0.0035248364,0.00016638756,0.0061892257,-0.008937824,-0.005422596,0.0015408146,0.0020979845,-0.002252698,-0.00547817,-0.004107995,0.0055859447,-0.0053710924,0.001358701,-0.009680038,-0.0056273425,0.00051551464,0.00546376,0.009575354,0.0027881598,0.0007196236,-0.003425137,0.0009911525,0.0019194365,-0.0006739497,0.008741203,0.0022860134,-0.0013582337,0.009535167,-0.00032417418,-0.0026066506,0.0075847767,-0.006894442,0.0038244235,0.004582988,-0.004907103,0.007162405,-0.0038229097,0.0071126963,-0.006016587,0.0029566349,-0.007130272,0.0064622867,0.009137166,-0.008149367,0.0007457316,-0.0028777719,0.0068174945,-0.006723887,0.0006084847,-0.007576555,0.0005797207,-0.00046870112,-0.0058607147,-5.2731037e-05,0.00351977,0.0030258596,-0.0085069,0.0077896155,-0.0040398147,-0.0063134823,0.0032506168,0.0034592652,-0.0039436566,0.0063436436,0.0035308374,0.0059036054,0.006058018,0.0073306262,0.008553636,-0.00892188,0.0058292462,-0.0074844933,-0.007970771,-0.0035499048,0.00098261,-0.009955447,-0.005216895,0.00901957,-0.005417385,0.006504499,0.008413125,-0.0026187457,0.0065091467,-0.005126461,-0.008363148,0.002879132,0.0056097377,-0.0008973098,-0.004019284,0.007649988,-0.0004948342
쇠고기 (불고기용),-0.0020802321,0.0029178,0.002250983,-0.0071087866,0.0002932033,-0.0013529314,0.009294421,-0.0006754249,0.0053207013,0.004563693,-0.0050452314,0.0015494276,0.00092228834,-0.008445578,0.0037695095,-0.008941607,-0.0014757209,-0.008448492,0.0028117225,-0.004985519,0.0013241756,0.007935163,0.0068147015,0.002132983,0.0069948486,-0.000779023,0.009867412,0.005448757,0.0024868469,0.008839876,0.0034667524,0.0072795786,0.003933518,-0.008590421,0.0023701005,-5.1812396e-05,-0.00044099268,-0.00187075,-0.00037010972,0.004387137,-0.008783293,0.0047408124,0.00809551,0.009274509,0.009363216,-0.0035670758,-0.008646611,0.003832479,-0.0071725817,0.006536186,-0.0051595843,0.008200874,-0.008421901,-0.0029173507,-0.0035582564,-0.0038115298,-0.006802325,0.0045821406,0.001832768,0.0073781055,0.0030240172,-0.0042354083,0.0023655703,-0.0021843885,-0.0034093217,0.007495519,0.0017149574,-0.0016285805,-0.009778382,-0.0053891144,0.009031299,0.003980954,-0.0062665353,-0.0016711049,-0.0051772203,-0.008480051,-0.00081424555,-0.00955835,-0.00049701583,0.0059792567,-0.0062675043,0.0024799774,-0.0004985817,-0.00178964,0.0057522403,0.0011180509,-0.0074194605,0.0054759877,0.007893819,0.0016257354,0.0017836172,0.008177834,0.008042755,-0.007713818,-0.009905294,0.009309348,0.0063384837,-0.0027168973,0.0042955982,0.0037700492
우엉,-0.009762128,0.0023435052,-0.0017985259,-0.0080564255,-0.0019799112,7.252467e-05,0.00970988,-0.0013226818,0.0040089283,-0.0068485173,0.0057199877,-0.007939389,0.0049170097,0.001463489,0.008749866,-0.0035111422,-0.0026253527,0.00032209296,-0.00025533178,0.0026834786,0.0043456354,0.004379541,-0.003635976,-0.005638977,-0.005850186,-0.00039663943,-0.0057623154,-0.0062957555,0.0012450693,0.00605783,0.002768431,0.009173576,-0.008237625,0.008717781,-0.0045341062,-0.0016994674,-0.008617531,-0.008865598,-0.004099778,0.0033007255,0.008437129,-0.0011485355,0.00043910334,-0.0093811415,0.005211463,-0.00067512324,-0.0032455618,0.00624539,0.0025612074,-0.007290693,0.0042406963,0.009542613,-0.0014923658,0.0035018572,-0.008505021,-0.0042558988,0.009256258,-0.0074701146,-0.0077556907,-0.0090697585,-0.0018342803,0.0043224697,-0.0011492331,-0.005573111,-0.009138368,0.00016841508,0.008279682,-0.007040144,0.001042242,0.008625054,-0.00775252,-0.009274706,0.0011368929,-0.002106823,0.003472795,-0.0029673763,0.0025077737,-0.008149981,0.009087306,0.002893127,-0.005475014,0.008109278,-0.00738792,-0.0052960813,-0.00017948376,-0.00888659,-0.006144429,-0.0070155733,-0.008850354,-0.0035028257,-0.00010173602,0.0057576955,0.0028221628,0.0024343494,-0.0064695976,0.0029575068,0.007397445,0.009432651,0.0049592825,0.008515595
파슬리가루,-0.002380785,0.0057985564,0.002489283,-6.253159e-05,0.007785989,-0.0024620397,0.0029812388,-0.0074455705,0.00587242,-0.007307227,-0.0043064207,-0.0038796845,-0.0043130848,-0.0015489194,-0.008779668,-0.009030185,-0.0076914458,-0.009951179,-0.006454578,0.003216939,-0.0031531556,-0.00041337276,-0.0008583403,0.0002473496,-0.004761183,0.006379794,0.009213508,0.0077728643,-0.002362502,0.00198569,0.0055779186,-0.009167869,0.0025439654,-0.008415443,0.006150937,-0.0021330444,0.004237447,0.004456823,0.0016404155,-0.0045949616,0.004828368,0.0057611875,0.007039875,-9.675272e-05,-0.0037490616,0.003720723,0.0023417654,-0.009589138,0.0064282143,0.007661898,0.0010760812,0.002210465,0.0017768706,0.0013174766,-0.009971167,0.006662935,-0.006841029,-0.0067054443,-0.0046386113,-0.003923392,0.0016688047,0.00037479957,-0.0031664057,-0.009637012,0.0022661996,-0.0019177346,-0.0005268192,0.007825703,0.0007000414,0.00482581,0.0031745078,0.001895342,0.0073986296,0.0067119393,0.007478515,0.004072357,-0.0025059497,0.0027637691,0.008008505,0.0009779716,-0.009560269,-0.007964058,-0.008924191,-0.00017305368,-0.0013451419,0.0075354874,0.006767147,0.0039217197,0.0015396811,-0.0022713246,0.0017304707,0.007011338,0.008818466,0.0009713136,0.0008748345,-0.009789422,0.0014955963,0.009193713,0.001966599,-0.0008786382
유부 주머니,-0.00055322406,0.006644485,0.0051113106,0.008211392,0.009076147,-0.007267524,0.0027362169,0.0056062723,-0.0006032181,0.0024428463,0.0011177564,0.0076296423,-0.0068898415,-0.0035900557,-0.0073078955,-0.0073001576,0.0012232888,0.0045491136,-0.0068328106,-0.009341772,0.0093416795,0.00404482,-0.0020881926,0.0068281377,0.009975747,-0.0052952087,0.005887014,-0.0056302105,0.0044243075,-0.0076887477,-0.0080821095,0.006285963,-0.009888717,-0.0034129978,0.006793156,-0.0070233583,0.0056082867,0.0020479893,-0.0075730537,-0.009807868,0.009299249,-0.003226757,-0.0035720028,-0.0072467877,-0.0071529066,0.003379458,-0.0045910943,0.0059770704,0.0031217574,-0.0064339326,0.0021837866,-0.00719921,-0.009358206,0.005028665,-0.006152247,0.0075888955,-0.006380439,0.00622162,0.0090908315,-0.0028829777,0.0074874186,-0.007447641,0.004029423,-0.009518947,-0.005003275,-0.009242888,0.009543678,-0.0064029517,-0.0061081257,-0.0069512725,0.0068640425,0.0023315132,-0.0015141511,-0.008991375,-0.0027017249,0.0061807646,-0.008156196,0.002525152,-0.0051040854,0.00839261,-0.0011745214,0.007607782,0.007288649,-7.0619586e-05,-0.005538745,0.0007536614,-0.0037165724,0.008544702,0.0036916244,-0.006822181,-0.005255693,-0.0034901167,0.0023967838,-0.009681715,0.008751558,0.008679278,0.00045354248,-0.0032430612,0.008710301,-0.0036255587
채썬 돼지고기,-0.0029905378,0.009001441,0.0067747603,-0.0094639715,0.007990684,-0.0043436303,0.000103276965,0.0073945164,-0.0040390836,-0.0010028315,-0.0023941707,0.007840357,0.003458631,-0.007692139,-0.0081640575,-0.00835555,-0.0074800598,-0.008943876,0.006080447,-0.0068095718,0.0012178111,-0.0065949466,0.0020536256,0.007263235,-0.0016025234,-0.0015394759,-0.0013387549,0.009693721,-0.00284922,0.0007232463,-0.0010500466,-0.004180474,0.007000594,0.0025037753,-0.007872717,0.003514812,0.0074926997,0.0056674634,0.0066250334,-0.0022221566,0.0008247161,0.0070356308,0.0028191973,0.00014804483,0.0054525505,-0.007951361,0.0010704517,0.0075658835,-0.00904617,-0.001943214,-0.0008400881,0.0030449487,-0.009940496,0.0064605116,0.009293034,0.00077585696,0.0029408205,0.0011922908,0.0039506387,0.007720667,0.0025865794,0.0018768274,0.006379026,0.00056082127,-0.009547941,-0.0075843884,0.007312206,-0.004205848,0.0027289605,0.008471871,-0.008673514,-0.005883304,-0.0055363835,0.0059074257,-0.0019575094,-0.008515067,-0.0065633142,-0.0028181565,0.0035485197,0.0049054218,-0.008700541,-0.0037365437,0.0036161244,0.004520471,-0.006359724,0.0015071619,-0.0076874075,0.00918646,-0.007688545,-1.132369e-05,-0.0018393743,-0.009662963,0.0058290553,-0.008603167,0.0061854147,0.0016867291,-0.0058095492,-0.0011050105,0.006960437,0.006217805
쇠고기 양지머리,-0.001921444,0.004711543,-0.005677704,0.006229367,0.0020848846,0.0019445145,-0.005170512,0.006707952,-0.0025999034,-6.654263e-05,-0.0049410462,-0.0047510313,0.005252855,-0.002645545,0.009119031,-0.009598923,-0.009103706,-0.0015601313,0.0051369523,0.0019425952,0.00348598,0.006747122,0.0036962759,-0.004833815,0.0040947185,-0.003112365,7.4875356e-06,-0.001990261,0.007905203,-0.0074324952,-0.00745986,0.005076574,-0.0032802082,-0.002255943,-0.008428496,0.008304986,-0.0018104315,-0.0074288524,-0.004535259,0.0015427982,-0.002709062,-0.008292099,-0.0037964522,0.008107734,-0.0036877214,-0.009038743,0.00401746,0.0047163856,-0.009528479,-0.009791362,-0.00834178,-0.0014466536,0.00080664875,-0.0057919095,5.1540137e-05,-0.006066054,0.0030664443,0.0025439453,0.0097022895,0.00061695575,-0.008287459,0.0013766837,0.002816745,0.0038258303,0.008998524,-0.004313939,0.0016073477,-0.0008634496,-0.001921358,-0.0013093721,-0.006067153,0.0053641926,-0.00891141,-0.0019910347,0.0096235415,-0.0070992494,-0.006032629,-0.0037003565,0.007060355,0.001482023,-0.0012278593,0.006710981,-0.0004330766,-0.00844718,0.00013434171,-0.0020280767,-0.007977221,-0.0096213855,-0.001968497,-0.005302647,-0.008698621,-0.004541491,-0.0064765834,0.007351484,-0.004032099,-0.0035920823,0.006565429,0.0032506061,-0.0018103719,-0.0048655043
쇠고기(홍두깨 또는 채끝),0.0058581247,0.0022942233,-0.0012835109,-0.008135644,-0.008766737,-0.006061237,-0.006884668,0.0006700456,-0.009097858,0.00751377,0.0028470433,0.0074854265,-0.0074133635,0.00812749,-0.0012271762,-0.0077531673,-0.0010353934,-0.006411768,0.0061612497,-0.009387154,-0.009308659,-0.006859645,-0.0037593758,0.00048464298,-0.00090932014,-0.00965346,-0.0018569124,-0.001488694,0.009958301,0.0038816547,-0.003244636,-0.0063718543,0.0018481815,-0.008168056,0.0014209879,-0.009289911,0.0032104028,0.0077403914,0.0022112024,0.009457273,-0.0043467535,-0.00016495347,0.009454179,0.0012575113,0.0015593863,0.00041929007,-0.0013235164,-0.007042201,0.005590681,-0.0054308437,0.0010156918,0.004630594,0.002813108,0.002456237,-0.0014836979,0.0014125967,-0.0039533926,0.0059658634,-0.008292601,-0.0004968965,0.0097227385,-0.009821007,-0.002975719,0.0013473284,0.00043696762,-0.0030418194,0.00928342,0.0011803424,0.003951845,-0.003460884,0.0009874701,-0.0065366686,0.004879489,-0.003239857,0.0066438066,-0.009507496,0.0018355644,-0.008108172,0.0027481092,0.008173439,0.005815904,0.0049125743,-0.00949335,0.0071241786,0.0015767908,-0.006128578,-0.0029745519,-0.00093560695,-0.006436607,-0.0059133745,0.001068927,-0.002707671,-0.008965897,0.0071324813,-0.0004144311,-0.0056303646,-0.0026453172,-0.009618212,-0.0021220243,0.0051001334
소고기 등심,8.358454e-06,-0.0030151107,0.0063437703,-0.008576658,0.004652816,0.0030847506,0.0074646412,0.0041521923,-0.0088291755,-0.0021520334,0.0064017414,-0.0022925027,-0.00084034505,-0.007569057,0.0010130341,0.0039500413,0.0022739242,0.0005852765,0.0031773,-0.004076701,-0.00432881,0.003343713,0.004934555,0.009829116,0.006343154,0.0064988406,0.008921024,-0.006325155,-0.009521492,-0.009823133,-0.00625559,-0.009949395,-0.00074323284,0.0013257534,-0.0011074338,-0.001284404,-0.0024088684,-0.0047486457,0.008955437,-0.003483523,-0.004092422,0.0034198547,-0.0067943786,0.006709749,-0.0033094962,-0.002732595,-0.00941753,-0.0071592913,0.004742818,0.00292923,-0.0015208427,-0.005303472,0.0005676568,0.0026126874,0.00738976,0.0065341014,0.0060882377,0.009419229,0.005608606,0.0057867737,-0.0095602535,-0.00869826,-0.008069619,0.005553777,0.008141029,0.0025822304,0.0052387663,0.006057979,0.0024318332,-0.0037393102,0.0004307394,-0.005234718,0.0012415062,0.007036605,-0.0056721414,0.008928262,0.0033822167,0.009698777,0.0027640958,0.006867714,-0.0076676393,-0.0013473297,0.002434141,0.0007023315,0.0029322654,0.0028574378,-0.005969053,0.008642887,0.00058808166,-0.007414316,0.0043123793,0.00896804,0.009890509,-0.0019197862,0.007443807,0.006056711,0.001034398,-0.0066220686,-0.009156033,-0.00876442
이지잇 치즈 돈가스,-0.00026982397,-7.942464e-05,0.00900049,-0.0046339883,0.0099109085,0.007582491,0.0031185087,0.0028032523,-0.009115376,1.4188856e-05,-0.005785593,-0.0061484436,-0.0054329187,-0.007968941,0.0026673675,0.0050145057,-0.0054066963,0.00490768,-0.0062458897,-0.0014819659,-0.006688512,-0.0047348575,-0.0053162985,-0.0022896973,0.0025235526,0.0025097143,0.003453161,-0.0031496822,0.005501305,-0.0037346368,-0.008278579,-0.00032149616,0.0051531037,-0.0038873102,-0.00841605,-0.009914361,0.0072711883,-0.0048374683,-0.00013459365,-0.004303225,0.007231669,0.009604853,-0.007785611,-0.0057213255,-0.0053872913,-0.006678102,0.00798684,-0.005655961,-0.009183908,-0.00841313,0.001202533,0.005434493,0.0044882903,0.0046878816,0.0015756828,-0.008411979,0.0038533874,0.005418271,-0.0048779594,0.004567316,0.008566541,-0.008364198,0.006455146,-0.0069496827,-0.0043254457,-0.008037761,-0.006126125,0.0019490469,0.008566575,-0.0026812106,0.0075113345,0.0018416014,-0.0010411193,-0.004660274,0.000879585,-0.0005688949,-0.0008157991,-0.00185584,-0.0050493823,-0.007250415,-0.00480199,-0.009666401,-0.0041321795,-0.004429347,0.008512342,0.004205033,0.0047521335,0.010014688,-0.005182312,-0.0097396765,0.0037045558,-0.00035053102,-0.00016216858,0.002751882,-0.008169354,0.007251388,-0.0046211747,-0.0040459656,-0.007113172,-0.002347151
한입 크기로 자른 김치,0.004782314,0.001652933,0.0065532983,-0.0073580993,-0.0041691614,-0.001093908,0.0009536153,0.0014972182,-0.0096935425,-0.009621199,0.0011534167,0.0030835692,0.009459813,-0.008664607,-0.0029500304,-0.006479664,0.0049145618,0.009905004,-0.003495686,0.008516478,0.004517494,-0.006134878,0.003363418,-0.00022645248,-0.009079907,0.0038372658,-0.0012466352,0.0011597989,0.007335349,-0.0047762985,-0.0050965697,-0.004250966,0.0019528376,0.004177417,-0.009870953,-0.0045089824,0.0044808555,-0.007242404,0.009040274,0.0017125224,0.00059191405,-0.0002570861,-0.0033640908,-0.002086468,-0.0030465308,0.006190021,0.008520692,-0.005842974,-0.0073613888,0.005434365,-0.00822847,0.006319237,0.00672372,-0.0065204958,-0.0060226177,-0.0061194613,-0.0016991711,0.0048464155,0.00010437555,-0.0095972195,0.00051882403,-0.0059102844,0.0006842031,-0.0049306704,0.0030335358,0.00079239585,-0.0035834818,-0.009350666,-0.0032729646,-0.004554793,0.009162115,-0.004016959,0.00021497274,-0.0013179814,0.0034735976,0.0074835187,-0.0072975038,-0.0007048331,0.00733501,-1.2987411e-05,0.004632109,0.008620507,0.0057881465,0.008820032,-0.0018940119,0.009506057,-0.008058798,0.001441915,-0.005450107,-0.007185935,-0.0025347017,-0.0053384607,-0.0005123985,-0.005407404,-0.00782539,0.008913928,-0.008134758,0.007177949,0.0021406128,-0.004194902
스파게티 면,0.008894517,0.0031002306,-0.00054523564,-0.0041410862,0.007195852,-0.005921469,0.008255891,0.0010360423,-0.002481334,0.008715467,0.0023544864,0.008723377,-0.0012135704,0.0042522787,-0.0070419675,0.0049967654,-0.004383924,-0.004779272,-0.0059986156,-0.002330165,0.00025987122,0.00062965194,0.0068914555,0.0017432473,0.0009377909,-0.0023929903,0.007716538,-0.0038014057,0.0047967187,-0.0053050974,0.0019770002,0.0039209765,-0.006238607,-0.0018957545,-0.00031034774,0.007819739,-0.009538978,-0.00621575,0.0074595558,-0.007693012,0.003857219,0.006624888,-0.00031652875,-0.0060453797,0.008649287,0.0011262165,0.004291073,0.008588337,0.008147422,0.0014169902,0.0051599382,-0.009261174,-0.00081479386,0.006353554,0.0034752719,0.005952612,0.0036375916,-0.0029163233,0.003406114,0.00919415,0.0026768087,-7.40515e-05,-0.00995013,-0.004193796,-0.0005388598,0.0012408259,0.00883395,-0.009212413,0.0071437913,-0.0052846777,0.008764771,0.0029074517,0.0039998647,-0.0025064626,0.0045997505,-0.0031011251,-0.00865078,-0.007935358,0.0074295197,0.0011849917,-0.0038378777,0.00913918,0.004639531,-0.0011824656,0.0034375612,0.005087663,-0.0044302316,-0.009022406,0.00944077,0.0029043378,-0.0006417059,0.0047701043,-0.009578617,-0.004917023,-0.0049626394,0.008015668,0.0040951883,-0.00085055147,-0.0059522586,0.009206868
시판 볼로네즈 소스,0.004274739,0.0049860026,0.0040215654,0.005292417,0.0064241504,0.0022447659,0.0073023294,0.0068684528,0.004855641,0.005342241,0.009813917,0.0015594112,-0.0085444255,0.007028017,0.0040669856,0.0024262196,-0.0077507906,-0.009033427,-0.006391944,0.0015581629,0.008298693,-0.0011149477,0.0044529005,0.0005865299,-0.009471471,-0.0004875052,-0.008571321,0.00023508974,-0.00599288,0.002634217,-0.004993797,-0.0028918416,0.008998056,0.00649645,0.008864523,-0.007925679,-0.00293095,-0.0086364215,-0.0033664063,0.0019094779,0.0031558517,-0.0064808163,-0.00539124,0.001994222,-0.0002215773,0.0052265595,0.0013839678,0.003425425,0.0029459524,0.0024396158,0.0018905358,0.0073531815,-0.008326987,0.006507559,-0.008012009,-0.0019670154,0.00543579,0.008532062,-0.0010370144,-0.007860621,0.0050314777,-0.0015518661,-0.0083610425,-0.006132618,0.0074682846,-0.0025331494,0.003975646,0.0050682477,0.008352577,0.007263585,-0.0029777428,-0.008086183,0.0016331727,0.00472051,-0.0062002502,-0.005255677,-0.004263984,0.0028104465,-0.007930672,-0.00923174,0.0016974723,0.0009480397,-0.004612519,-0.005834287,-0.006053739,0.008733652,0.0059764525,-0.001775031,0.0046794363,-0.005692131,0.0030290924,0.0027847202,0.0022015849,0.004683926,0.008289,0.005975447,-0.004242118,-0.00054835423,-0.0049529322,0.0038909144
파스타면 (링귀니),0.0007143797,0.00806573,-0.004792215,-0.00070987496,-0.0046248725,0.009548249,0.009948935,0.009654642,-0.004371251,-0.0023432306,-0.0070417104,-0.0089170495,0.004812197,-0.006694886,0.00843204,-0.0030305427,-0.0017261873,0.008776304,-0.0015895561,0.002351327,0.009814763,0.009900912,0.003555579,-0.006301925,-0.0018392653,-0.0057666586,0.007915035,-0.006792008,-0.0039911377,-0.0060472004,0.0022811643,-0.0020847134,0.0019993274,0.0035711876,-0.009890285,-0.002958323,0.0027236382,0.009440642,0.008378826,0.0054217516,0.009889907,0.007688034,-0.0018616186,-0.007985456,-0.0049765017,-0.004498771,0.0030772283,-0.0074910237,0.0004726506,0.006668866,-0.0004996459,0.0059951977,0.0033676177,0.0004712471,0.009462135,0.0063156877,-0.005583333,-0.004859382,-0.0068944534,0.0066640363,-0.0043849545,-0.008626843,0.0072205425,-0.0030436532,-0.0040144324,0.00023988563,-8.301754e-05,0.0073296446,-0.009537852,-0.0026181247,0.0065669785,0.004533944,-0.0053413236,-0.0025072384,-0.0063774195,-0.00016870699,-0.0035597591,-0.0033872933,0.0076362113,0.0023569155,0.006885418,-0.0099530425,0.0005712832,0.0013765866,-0.004969273,-0.0025810748,-0.0027765858,0.0066058594,-0.008351387,-0.0024175735,-0.00027188592,0.007958678,0.0033270482,0.008894126,-0.004247642,-0.0039055797,0.0046113897,0.0010471655,0.0028409043,-0.009260658
페투치네면,0.0046605496,-0.0024346597,0.007975381,0.005250309,0.002704941,0.0075639714,0.001395535,0.007995028,-0.00687071,-0.0014788415,-0.006716182,-0.009231394,0.00024947184,-0.002314356,-0.001273195,0.0040716557,0.009885043,-0.0035318732,0.009704021,0.005551612,-0.0046411837,0.001120707,-0.00085762393,0.00042699632,0.004298128,-0.0068813674,-0.0073559745,0.0061077955,-0.00042091362,-0.0038298038,-0.0014402115,0.0047693164,0.0017614764,0.0016411404,0.008072047,0.00065443444,0.0036203335,0.0060148686,-0.0044661774,0.0003044016,-0.0090825595,-0.00520323,0.009997321,0.0022548584,-0.0077149617,0.007723368,-0.009483162,0.005399961,-0.002222882,-0.010012409,0.0057363086,-0.009704273,-0.006387311,0.0074879644,0.003565448,-0.00015262536,0.0019874389,0.0072570574,-0.005363854,0.0058755022,0.0008740922,0.008819799,0.004018289,0.0066695795,0.0040412983,0.006075848,0.00684488,0.0080613885,-0.009563325,0.0055323853,-0.005046684,-0.004064124,-0.008326017,0.0055953283,0.0015659352,-0.008406586,0.005322471,0.0041187145,0.0030985845,0.005014825,-0.0008537624,-0.0031298927,0.008289156,-0.005652158,0.0039277747,0.008545854,-0.00076335866,-0.0042786,0.008346309,-0.009779202,0.009539426,-0.00977456,-0.0066475105,0.005352173,-0.0013476169,-0.0034249555,-0.009644876,-0.0066236015,0.0066833976,-0.0052736253
